Date,Open,Close,High,Low
2017-05-31,110.86,111.226,110.833,110.462
2017-06-01,110.829,111.483,111.388,110.674
2017-06-02,111.388,111.711,110.357,110.3
2017-06-05,110.476,110.74,110.469,110.28
2017-06-06,110.465,110.48,109.409,109.186
2017-06-07,109.409,109.883,109.741,109.08
2017-06-08,109.735,110.386,110.01,109.359
2017-06-09,110.017,110.813,110.327,109.778
2017-06-12,110.375,110.382,109.835,109.6
2017-06-13,109.834,110.272,110.057,109.802
2017-06-14,110.061,110.343,109.346,108.811
2017-06-15,109.339,110.981,110.86,109.23
2017-06-16,110.865,111.419,110.67,110.619
2017-06-19,110.845,111.693,111.636,110.804
2017-06-20,111.639,111.788,111.381,111.279
2017-06-21,111.377,111.74,111.365,111.03
2017-06-22,111.365,111.449,111.284,110.914
2017-06-23,111.285,111.431,111.26,111.128
2017-06-26,111.222,111.945,111.86,111.17
2017-06-27,111.864,112.467,112.237,111.424
2017-06-28,112.238,112.479,112.324,111.8
2017-06-29,112.329,112.928,111.965,111.8
2017-06-30,111.965,112.606,112.36,111.709
2017-07-03,112.277,113.472,113.324,112.164
2017-07-04,113.324,113.404,113.052,112.73
2017-07-05,113.048,113.686,113.113,112.786
2017-07-06,113.119,113.471,113.122,112.857
2017-07-07,113.116,114.181,113.869,113.067
2017-07-10,114.011,114.302,114.061,113.874
2017-07-11,114.06,114.496,113.901,113.686
2017-07-12,113.894,113.906,113.302,112.9
2017-07-13,113.3,113.53,113.364,112.828
2017-07-14,113.359,113.579,112.48,112.24
2017-07-17,112.572,112.868,112.603,112.298
2017-07-18,112.604,112.661,112.076,111.644
2017-07-19,112.076,112.234,111.892,111.52
2017-07-20,111.884,112.419,111.882,111.46
2017-07-21,111.882,112.08,111.153,110.977
2017-07-24,111.122,111.319,111.201,110.587
2017-07-25,111.197,111.958,111.876,110.792
2017-07-26,111.876,112.202,111.119,111.011
2017-07-27,111.119,111.712,111.23,110.738
2017-07-28,111.236,111.289,110.654,110.532
2017-07-31,110.53,110.774,110.306,110.177
2017-08-01,110.301,110.591,110.374,109.906
2017-08-02,110.367,110.984,110.712,110.255
2017-08-03,110.709,110.829,109.958,109.815
2017-08-04,109.964,111.051,110.64,109.808
2017-08-07,110.775,110.92,110.752,110.598
2017-08-08,110.75,110.83,110.112,110.034
2017-08-09,110.11,110.167,109.942,109.52
2017-08-10,109.938,110.179,109.157,109.071
2017-08-11,109.157,109.406,109.05,108.718
2017-08-14,109.141,109.802,109.738,109.071
2017-08-15,109.743,110.848,110.63,109.666
2017-08-16,110.632,110.949,110.093,109.987
2017-08-17,110.093,110.369,109.482,109.322
2017-08-18,109.482,109.6,109.14,108.569
2017-08-21,109.397,109.423,109.036,108.609
2017-08-22,109.039,109.76,109.676,108.851
2017-08-23,109.683,109.827,108.931,108.82
2017-08-24,108.931,109.608,109.572,108.816
2017-08-25,109.57,109.844,109.36,109.075
2017-08-28,109.265,109.413,108.637,108.31
2017-08-29,108.638,109.902,109.571,108.26
2017-08-30,109.57,110.441,110.291,109.527
2017-08-31,110.292,110.671,110.054,109.85
2017-09-01,110.05,110.482,110.247,109.53
2017-09-04,109.829,109.934,109.664,109.35
2017-09-05,109.669,109.835,108.584,108.49
2017-09-06,108.584,109.398,109.174,108.43
2017-09-07,109.18,109.249,108.428,108.04
2017-09-08,108.431,108.486,107.83,107.29
2017-09-11,108.345,109.507,109.267,108.15
2017-09-12,109.27,110.254,110.22,109.24
2017-09-13,110.221,110.692,110.497,109.88
2017-09-14,110.491,111.04,109.943,109.53
2017-09-15,109.939,111.334,110.731,109.87
2017-09-18,111.031,111.663,111.482,110.99
2017-09-19,111.488,111.881,111.558,111.19
2017-09-20,111.556,112.533,112.36,111.094
2017-09-21,112.368,112.716,112.461,112.11
2017-09-22,112.46,112.556,111.958,111.63
2017-09-25,112.331,112.531,111.722,111.45
2017-09-26,111.724,112.476,112.26,111.47
2017-09-27,112.265,113.257,112.888,112.23
2017-09-28,112.888,113.21,112.409,112.23
2017-09-29,112.405,112.737,112.428,112.19
2017-10-02,112.631,113.059,112.669,112.51
2017-10-03,112.669,113.196,112.819,112.64
2017-10-04,112.824,112.938,112.765,112.3
2017-10-05,112.765,112.92,112.808,112.39
2017-10-06,112.808,113.44,112.545,112.519
2017-10-09,112.494,112.747,112.679,112.45
2017-10-10,112.679,112.828,112.374,111.96
2017-10-11,112.37,112.586,112.486,112.05
2017-10-12,112.486,112.506,112.259,112.1
2017-10-13,112.258,112.305,111.791,111.67
2017-10-16,111.933,112.289,112.173,111.63
2017-10-17,112.173,112.48,112.168,112.01
2017-10-18,112.174,113.092,113.085,112.11
2017-10-19,113.085,113.147,112.589,112.28
2017-10-20,112.589,113.57,113.479,112.53
2017-10-23,113.883,114.1,113.365,113.22
2017-10-24,113.36,114.022,113.971,113.23
2017-10-25,113.971,114.245,113.621,113.46
2017-10-26,113.627,114.101,114.098,113.32
2017-10-27,114.098,114.452,113.658,113.603
2017-10-30,113.729,113.836,113.136,113.0
2017-10-31,113.137,113.732,113.641,112.93
2017-11-01,113.641,114.282,114.155,113.6
2017-11-02,114.159,114.217,114.033,113.52
2017-11-03,114.033,114.428,113.986,113.624
2017-11-06,114.133,114.735,113.782,113.658
